# GeoID, y_pred, y_predprob
489,0,0.15007
490,0,0.49582
491,0,0.35516
492,0,0.21846
493,0,0.22132
494,0,0.14811
495,0,0.52646
496,0,0.41074
497,0,0.49884
498,0,0.08680
499,0,0.13213
500,0,0.36503
501,0,0.25479
502,0,0.58467
503,0,0.35447
504,0,0.34920
505,0,0.52143
506,0,0.44083
507,0,0.58204
508,0,0.66423
509,0,0.02768
510,0,0.03815
511,0,0.52009
512,0,0.22479
513,0,0.46596
514,0,0.27050
515,0,0.18069
516,0,0.11468
517,0,0.36974
518,0,0.18764
519,0,0.37301
520,0,0.37825
521,0,0.28342
522,0,0.37522
523,0,0.47368
524,0,0.40002
525,0,0.01075
526,0,0.61515
527,0,0.23334
528,0,0.40155
529,0,0.45044
530,0,0.03820
531,0,0.38126
532,0,0.19975
533,0,0.11263
534,0,0.54085
535,0,0.39857
536,0,0.54032
537,0,0.35458
538,0,0.36808
539,0,0.33873
540,0,0.61847
541,0,0.48325
542,0,0.40864
543,0,0.20967
544,0,0.44924
545,0,0.45079
546,0,0.35465
547,0,0.30073
548,0,0.38801
549,0,0.47951
550,0,0.01176
551,0,0.36646
552,0,0.01180
553,0,0.05027
554,0,0.02455
555,0,0.47577
556,0,0.46985
557,0,0.44425
558,0,0.45061
559,0,0.49920
560,0,0.43135
561,0,0.06668
562,0,0.01155
563,0,0.39578
564,0,0.01554
565,0,0.51951
566,0,0.47818
567,0,0.58898
568,0,0.41365
569,0,0.19163
570,0,0.23309
571,0,0.01291
572,0,0.05473
573,0,0.20209
574,0,0.11846
575,0,0.01168
576,0,0.02846
577,0,0.01159
578,0,0.33037
579,0,0.07313
580,0,0.55048
581,0,0.52509
582,0,0.19841
583,0,0.06263
584,0,0.30322
585,0,0.35897
586,0,0.10080
587,0,0.42760
588,0,0.01200
589,0,0.02498
590,0,0.08187
591,0,0.46629
592,0,0.57946
593,0,0.31630
594,0,0.36971
595,0,0.40444
596,0,0.03445
597,0,0.41049
598,0,0.24315
599,0,0.41920
600,0,0.07389
601,0,0.35532
602,0,0.46370
603,0,0.36393
604,0,0.37820
605,0,0.41470
606,0,0.34068
607,0,0.01056
608,0,0.11320
609,0,0.08281
610,0,0.22716
611,0,0.19218
612,0,0.14100
613,0,0.48363
614,0,0.46135
615,0,0.11259
616,0,0.11397
617,0,0.00992
618,0,0.52167
619,0,0.47663
620,0,0.49104
621,0,0.44250
622,0,0.46988
623,0,0.46306
624,0,0.43330
625,0,0.59637
626,0,0.36820
627,0,0.52796
628,0,0.48457
629,0,0.01062
630,0,0.02879
631,0,0.43929
632,0,0.45872
633,0,0.57038
634,0,0.53783
635,0,0.01020
636,0,0.53800
637,0,0.45474
638,0,0.42957
639,0,0.47986
640,0,0.48808
641,0,0.10972
642,0,0.18377
